Touchdata_id,event_index,x,y,time,touchPhase,fingerId,color,completionPerc,zone,flags,quality_score,interaction_type,anomaly_flag,research_suitability,     ,     fingerId,     seqId,     startTime,     endTime,     durationSec,     nPoints,     flags
0,0,780.0,73.99997,33.235703,Canceled,1,RedDefault,51.898735,Wall,orphaned_events,25,Erratic,Technical,Limited,,0,1,27.536045,34.135650634765625,6.599605560302734,199,
0,1,782.0,78.0,34.13565,Ended,1,RedDefault,53.586494,Door,orphaned_events,25,Erratic,Technical,Limited,,0,2,34.489758,37.78955841064453,3.2998008728027344,100,
0,2,1367.0,16.00003,34.16898,Ended,2,RedDefault,53.586494,Outside,orphaned_events,25,Erratic,Technical,Limited,,0,3,37.889553,38.82283020019531,0.9332771301269531,29,
1,0,1467.0,244.99997,27.536045,Began,0,RedDefault,0.0,Wall,,89,Quick,Behavioral,"Timing,Spatial",,0,4,39.38946,42.189292907714844,2.7998313903808594,85,
1,1,1456.0,247.99997,27.569376,Moved,0,RedDefault,0.42194092,Wall,,89,Quick,Behavioral,"Timing,Spatial",,0,5,47.17476,,,2,"missing_Ended,too_few_points"
1,2,1354.0,268.00003,27.602709,Moved,0,RedDefault,0.84388185,Wall,,89,Quick,Behavioral,"Timing,Spatial",,1,0,33.235703,34.135650634765625,0.8999481201171875,2,
1,3,1179.0,291.0,27.63604,Moved,0,RedDefault,1.2658228,Wall,,89,Quick,Behavioral,"Timing,Spatial",,2,0,34.16898,34.16897964477539,0.0,1,
1,4,1016.0,306.0,27.66937,Moved,0,RedDefault,1.6877637,Door,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,5,960.0,313.00003,27.702702,Moved,0,RedDefault,2.1097047,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,6,1036.0,304.00003,27.736034,Moved,0,RedDefault,2.5316455,Door,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,7,1212.0,276.0,27.769365,Moved,0,RedDefault,2.9535866,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,8,1350.0,259.99997,27.802696,Moved,0,RedDefault,3.3755274,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,9,1388.0,252.0,27.836027,Moved,0,RedDefault,3.7974682,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,10,1339.0,252.0,27.869358,Moved,0,RedDefault,4.2194095,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,11,1124.0,277.00003,27.90269,Moved,0,RedDefault,4.2194095,Door,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,12,933.0,294.0,27.936022,Moved,0,RedDefault,4.6413503,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,13,929.0,292.99997,27.969353,Moved,0,RedDefault,5.063291,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,14,1111.0,259.00003,28.002684,Moved,0,RedDefault,5.4852324,Door,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,15,1377.0,213.0,28.036016,Moved,0,RedDefault,5.907173,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,16,1487.0,190.00003,28.069347,Moved,0,RedDefault,5.907173,Bound,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,17,1432.0,196.99997,28.102678,Moved,0,RedDefault,5.907173,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,18,1207.0,247.99997,28.13601,Moved,0,RedDefault,5.907173,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,19,952.0,285.0,28.16934,Moved,0,RedDefault,6.329114,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,20,875.0,292.00003,28.202673,Moved,0,RedDefault,6.751055,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,21,945.0,280.99997,28.236004,Moved,0,RedDefault,7.1729956,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,22,1208.0,259.00003,28.269335,Moved,0,RedDefault,7.1729956,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,23,1435.0,235.00003,28.302666,Moved,0,RedDefault,7.5949364,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,24,1465.0,231.0,28.335999,Moved,0,RedDefault,8.016877,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,25,1326.0,247.99997,28.36933,Moved,0,RedDefault,8.016877,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,26,1035.0,268.00003,28.40266,Moved,0,RedDefault,8.438819,Door,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,27,747.0,271.00003,28.435991,Moved,0,RedDefault,8.438819,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,28,676.0,270.0,28.469322,Moved,0,RedDefault,8.86076,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,29,751.0,252.0,28.502655,Moved,0,RedDefault,9.282701,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,30,996.0,250.99997,28.535986,Moved,0,RedDefault,9.704641,Door,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,31,1266.0,241.99997,28.569317,Moved,0,RedDefault,10.126582,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,32,1374.0,238.00003,28.602648,Moved,0,RedDefault,10.548523,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,33,1366.0,238.00003,28.635979,Moved,0,RedDefault,10.548523,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,34,1128.0,264.0,28.669312,Moved,0,RedDefault,10.548523,Door,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,35,816.0,286.00003,28.702642,Moved,0,RedDefault,10.970465,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,36,695.0,301.99997,28.735973,Moved,0,RedDefault,11.392405,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,37,748.0,307.00003,28.769304,Moved,0,RedDefault,11.814346,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,38,1017.0,313.00003,28.802637,Moved,0,RedDefault,12.236287,Door,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,39,1302.0,312.0,28.835968,Moved,0,RedDefault,12.236287,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,40,1457.0,306.0,28.869299,Moved,0,RedDefault,12.658228,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,41,1452.0,312.0,28.90263,Moved,0,RedDefault,13.08017,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,42,1236.0,372.0,28.93596,Moved,0,RedDefault,13.50211,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,43,901.0,409.99997,28.969294,Moved,0,RedDefault,13.92405,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,44,733.0,414.0,29.002625,Moved,0,RedDefault,14.345991,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,45,760.0,417.0,29.035955,Moved,0,RedDefault,14.767933,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,46,995.0,418.99997,29.069286,Moved,0,RedDefault,15.189873,Door,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,47,1288.0,411.0,29.10262,Moved,0,RedDefault,15.611814,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,48,1532.0,385.99997,29.13595,Moved,0,RedDefault,16.033754,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,49,1562.0,382.00003,29.169281,Moved,0,RedDefault,16.033754,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,50,1287.0,438.0,29.202612,Moved,0,RedDefault,16.033754,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,51,911.0,478.00003,29.235943,Moved,0,RedDefault,16.455696,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,52,718.0,493.00003,29.269276,Moved,0,RedDefault,16.877638,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,53,750.0,501.0,29.302607,Moved,0,RedDefault,17.299578,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,54,1032.0,502.99997,29.335938,Moved,0,RedDefault,17.72152,Door,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,55,1397.0,472.00003,29.369268,Moved,0,RedDefault,18.14346,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,56,1576.0,444.0,29.4026,Moved,0,RedDefault,18.565401,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,57,1466.0,484.00003,29.435932,Moved,0,RedDefault,18.565401,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,58,1116.0,555.0,29.469263,Moved,0,RedDefault,18.98734,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,59,767.0,589.0,29.502594,Moved,0,RedDefault,19.409283,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,60,701.0,606.0,29.535925,Moved,0,RedDefault,19.831224,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,61,946.0,631.0,29.569258,Moved,0,RedDefault,20.253164,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,62,1349.0,616.0,29.602589,Moved,0,RedDefault,20.675104,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,63,1539.0,593.0,29.63592,Moved,0,RedDefault,21.097046,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,64,1399.0,643.0,29.66925,Moved,0,RedDefault,21.097046,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,65,1051.0,696.0,29.702581,Moved,0,RedDefault,21.518988,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,66,747.0,714.0,29.735914,Moved,0,RedDefault,21.94093,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,67,727.0,719.0,29.769245,Moved,0,RedDefault,22.36287,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,68,932.0,719.0,29.802576,Moved,0,RedDefault,22.78481,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,69,1298.0,702.0,29.835907,Moved,0,RedDefault,23.20675,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,70,1573.0,672.0,29.86924,Moved,0,RedDefault,23.628693,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,71,1529.0,682.0,29.90257,Moved,0,RedDefault,23.628693,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,72,1159.0,742.0,29.935902,Moved,0,RedDefault,23.628693,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,73,765.0,774.0,29.969233,Moved,0,RedDefault,24.050634,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,74,649.0,779.00006,30.002563,Moved,0,RedDefault,24.472574,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,75,780.0,773.00006,30.035896,Moved,0,RedDefault,24.894514,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,76,1154.0,766.0,30.069227,Moved,0,RedDefault,25.316456,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,77,1560.0,725.0,30.102558,Moved,0,RedDefault,25.738398,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,78,1605.0,731.0,30.13589,Moved,0,RedDefault,25.738398,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,79,1390.0,794.00006,30.16922,Moved,0,RedDefault,25.738398,Wall,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,80,998.0,852.99994,30.202553,Moved,0,RedDefault,26.16034,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,81,680.0,864.0,30.235884,Moved,0,RedDefault,26.58228,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,82,650.0,872.00006,30.269215,Moved,0,RedDefault,27.00422,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,83,940.0,887.00006,30.302546,Moved,0,RedDefault,27.426159,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,84,1373.0,882.99994,30.335878,Moved,0,RedDefault,27.8481,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,85,1683.0,839.00006,30.36921,Moved,0,RedDefault,28.270042,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,86,1651.0,848.00006,30.40254,Moved,0,RedDefault,28.270042,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,87,1300.0,917.00006,30.435871,Moved,0,RedDefault,28.270042,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,88,867.0,951.99994,30.469202,Moved,0,RedDefault,28.691982,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,89,677.0,960.0,30.502535,Moved,0,RedDefault,29.113924,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,90,747.0,963.0,30.535866,Moved,0,RedDefault,29.535866,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,91,1097.0,963.0,30.569197,Moved,0,RedDefault,29.957808,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,92,1510.0,927.99994,30.602528,Moved,0,RedDefault,30.379745,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,93,1658.0,903.99994,30.63586,Moved,0,RedDefault,30.801687,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,94,1399.0,969.0,30.669191,Moved,0,RedDefault,30.801687,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,95,908.0,1020.0,30.702522,Moved,0,RedDefault,31.223627,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,96,601.0,1010.00006,30.735853,Moved,0,RedDefault,31.645569,Bound,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,97,615.0,1001.00006,30.769184,Moved,0,RedDefault,32.06751,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,98,949.0,995.00006,30.802517,Moved,0,RedDefault,32.489452,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,99,1407.0,969.0,30.835848,Moved,0,RedDefault,32.911392,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,100,1718.0,923.00006,30.869179,Moved,0,RedDefault,33.333336,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,101,1670.0,944.00006,30.90251,Moved,0,RedDefault,33.333336,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,102,1392.0,1026.0,30.935843,Moved,0,RedDefault,33.333336,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,103,1026.0,1085.0,30.969173,Moved,0,RedDefault,33.755276,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,104,791.0,1091.0,31.002504,Moved,0,RedDefault,34.177216,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,105,826.0,1091.0,31.035835,Moved,0,RedDefault,34.599155,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,106,1152.0,1090.0,31.069166,Moved,0,RedDefault,35.021095,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,107,1573.0,1068.0,31.102499,Moved,0,RedDefault,35.44304,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,108,1655.0,1055.0,31.13583,Moved,0,RedDefault,35.86498,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,109,1434.0,1099.0,31.16916,Moved,0,RedDefault,35.86498,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,110,1066.0,1128.0,31.202492,Moved,0,RedDefault,36.28692,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,111,785.0,1112.0,31.235823,Moved,0,RedDefault,36.708862,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,112,750.0,1098.0,31.269156,Moved,0,RedDefault,37.130802,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,113,968.0,1091.0,31.302486,Moved,0,RedDefault,37.552742,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,114,1320.0,1088.0,31.335817,Moved,0,RedDefault,37.97468,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,115,1594.0,1055.0,31.369148,Moved,0,RedDefault,38.396626,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,116,1549.0,1057.0,31.402481,Moved,0,RedDefault,38.396626,Outside,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,117,1230.0,1108.0,31.435812,Moved,0,RedDefault,38.818565,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,118,882.0,1137.0,31.469143,Moved,0,RedDefault,39.240505,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
1,119,715.0,1143.0,31.502474,Moved,0,RedDefault,39.66245,Roof,,89,Quick,Behavioral,"Timing,Spatial",,,,,,,,
